,52,389,41
4926,0.90352449,-0.99996373,0.22032062
946,0.94678813,-0.41797055,-0.10441757
5797,0.97719704,-0.75179095,-0.1299014
3293,0.98079319,-0.99998555,0.064787429
2161,0.97709354,-0.81314782,-0.21443043
7114,0.97680254,-0.84652111,-0.16176128
5083,0.92134743,-0.99997272,-0.17155065
6224,0.82728006,-0.87021812,-0.24506678
3057,0.98003069,-0.99998109,0.061279831
5490,0.98602179,-0.99998627,-0.1356756
768,0.98377705,-0.82533882,-0.096312558
6908,0.97884159,-0.70587777,-0.13137884
3495,-0.14065053,-0.99891896,0.76292257
285,0.94499787,-0.83861976,-0.31015435
7264,0.9737989,-0.7609746,-0.15839687
4524,0.91093055,-0.44501872,-0.18982191
6538,-0.3548908,-0.99988391,0.5096609
2332,0.84959418,-0.65588839,-0.25491324
2717,0.99426759,-0.99997998,-0.1242746
2079,0.98569783,-0.99999168,-0.18225623
3389,0.87978122,-0.72203151,-0.15484036
722,0.68706257,-0.99972207,0.50494036
951,0.94461109,-0.028141332,-0.11827334
6410,0.87271853,-0.84720885,-0.32893572
2262,0.97430801,-0.99893768,-0.11127417
989,0.92650203,-0.72771947,-0.33645547
3212,0.93772301,-0.41599264,0.083784647
1759,0.98951434,-0.99996196,-0.018790405
6033,0.94817833,-0.84655584,-0.20910655
4422,0.9160803,-0.9999817,0.14554318
5479,0.98082408,-0.99998374,-0.1142143
1724,0.92960366,-0.45812037,-0.22533597
5182,0.92584773,-0.94355268,-0.10848843
341,0.93807852,-0.68615611,-0.29310478
3701,-0.42469,-0.99996166,0.81437723
4243,0.99078956,-0.99971146,-0.057328414
688,0.87411234,-0.99251958,-0.044242136
3432,0.9492926,-0.99997779,-0.30538557
5203,0.91278974,-0.94072574,-0.11359478
4944,0.98631415,-0.99994034,0.063497735
966,0.93276528,-0.37136633,-0.13385277
7185,0.99033446,-0.99755667,-0.12344015
6645,0.99507119,-0.99997619,-0.020757561
2203,0.89896528,-0.7854176,-0.37070633
2713,0.99485334,-0.99998928,-0.11905427
4757,0.98436909,-0.99993149,0.053068668
5098,0.90851899,-0.99996869,-0.12196699
6476,0.96041184,-0.99989074,-0.26602323
6724,0.96191439,-0.74333222,-0.12125483
5280,0.9844721,-0.9999759,-0.15784506
5975,-0.45141728,-0.99974539,0.60093678
3572,0.94925481,-0.4197155,-0.2690679
4805,0.94779474,-0.73774784,-0.18427272
5299,0.98447954,-0.9999585,-0.17403482
1990,0.95245363,-0.91565564,-0.21121486
4120,0.86426145,-0.80564349,-0.38786086
4759,0.98430967,-0.99997755,0.055571327
6027,0.94553523,-0.85574343,-0.20948612
5298,0.98329111,-0.99994293,-0.18118048
6426,0.94577161,-0.67896284,-0.2407663
4971,-0.38276254,-0.99994897,0.4249998
6963,0.91499112,-0.60098793,-0.26520055
5034,0.91476022,-0.3437139,-0.083290577
3600,0.94879195,-0.48206482,-0.24010819
6905,0.97555214,-0.79136353,-0.12382971
7317,0.94020764,-0.61745724,-0.11494393
6057,0.98235209,-0.9999564,-0.20418719
385,0.70371625,-0.99885003,0.15402201
6417,0.94105132,-0.66411487,-0.2248039
6711,-0.25415371,-0.99994886,0.80114676
536,0.81625529,-0.99697576,-0.38213423
6855,0.92710159,-0.99996879,0.17362754
5032,0.91052498,-0.4441168,-0.10887868
4212,0.89196858,-0.99995162,-0.35884242
3507,-0.13679471,-0.99997452,0.7717851
201,0.94492456,-0.99998986,-0.34272485
1332,0.96884477,-0.99983587,-0.085379562
3502,-0.13279626,-0.99998058,0.76623683
2708,0.99446961,-0.99996458,-0.11153717
5031,0.8834609,-0.29159506,-0.11317093
4662,0.89982557,-0.39677194,-0.22995804
4021,0.95201828,-0.99998831,-0.041317425
1854,0.87654081,-0.69799535,-0.12749868
6572,0.95333632,-0.72121291,-0.23372617
2872,0.96911696,-0.99998565,-0.18309528
3030,0.81870757,-0.85667138,-0.30515814
1205,0.9790674,-0.99961687,-0.090963776
1645,0.64354024,-0.99948442,0.32259807
3417,0.91580649,-0.28112098,-0.044583599
3476,0.98646896,-0.99998657,0.087748272
6187,0.92984398,-0.79715947,-0.21169537
2861,0.90333211,-0.61302099,-0.32095719
1792,0.79598065,-0.99996599,0.22886094
5526,0.42970904,-0.99996929,0.54613999
3797,0.97614979,-0.99995702,-0.16294894
3368,0.95043956,-0.82806268,-0.085189857
3367,0.95074895,-0.8141464,-0.08281019
3533,0.9367813,-0.75276913,-0.2910625
6451,0.95838033,-0.9979707,-0.23706689
5109,0.65864764,-0.99997959,0.49065141
6024,0.96550814,-0.58931793,-0.15184039
3449,0.9287135,-0.99998642,-0.34457505
603,-0.13806245,-0.9999399,0.85136465
3056,0.98003069,-0.99996892,0.059108714
6400,0.933267,-0.70137937,-0.2285901
126,0.93663451,-0.74156803,-0.2304889
7209,0.59613922,-0.99999184,0.44396044
3876,-0.85292473,-0.99985743,0.69917532
2935,0.98750933,-0.99997653,-0.043433609
5443,0.97319765,-0.86541829,-0.067668809
4451,-0.33772888,-0.99924611,0.7151046
3531,0.93318595,-0.76314308,-0.28630674
2730,0.85791177,-0.99986189,0.32293813
827,0.95051984,-0.81771541,-0.23770635
1639,0.9890938,-0.99998946,-0.16770841
984,0.9199734,-0.5231313,-0.30765461
3281,0.9798958,-0.99999502,0.055735587
7307,0.93321786,-0.64172738,-0.11430351
2188,0.97008595,-0.7466191,-0.20834877
6771,0.92669526,-0.61058994,-0.080633156
2443,-0.092944104,-0.99988887,0.48141255
362,0.94902305,-0.99592867,-0.28789466
2349,0.83451817,-0.41838258,-0.26883162
345,0.92314735,-0.61383234,-0.28803831
814,0.93835409,-0.48369644,-0.018944528
4807,0.9472919,-0.75408822,-0.16517373
3205,0.91827872,-0.4092267,0.10282109
6104,0.82990697,-0.99998886,0.27695174
7043,-0.35563416,-0.99960315,0.62975626
5961,-0.44262299,-0.99980255,0.60148547
3325,-0.18308096,-0.99996068,0.50991077
4106,0.88098147,-0.78954007,-0.368211
6578,0.95463697,-0.77693432,-0.2273735
2116,-0.11951489,-0.99997399,0.95631723
1834,-0.54086981,-0.99993894,0.34904068
793,0.98197901,-0.87693902,-0.045071
7273,0.97494143,-0.78228996,-0.15698769
2674,0.9268913,-0.34270517,-0.17117318
94,0.96367366,-0.7232713,-0.25421267
4225,0.88821022,-0.99998435,0.27855445
3756,0.94741684,-0.37077039,-0.2100249
2891,0.71488381,-0.9998581,-0.26902636
2371,0.72960907,-0.82432877,-0.32053404
6086,0.98845606,-0.99993936,-0.16666634
6515,0.94299307,-0.99986046,-0.30535876
3228,0.82580476,-0.90120184,0.18025272
5996,0.98346727,-0.79555662,-0.16005285
6553,-0.39196257,-0.99879649,0.50656893
6028,0.94553523,-0.8716255,-0.22081698
2853,0.9202393,-0.66948794,-0.32937639
6802,0.99510025,-0.99998394,-0.10598397
2912,0.95304294,-0.99864123,-0.054059837
1865,0.87996829,-0.80097448,-0.16083751
5754,-0.51767034,-0.9999448,0.80396481
4612,-0.6291274,-0.99992785,0.41842963
1857,0.89494197,-0.74482301,-0.1590627
2645,0.95215194,-0.87800093,-0.26312407
2243,0.89466667,-0.99998273,-0.23016201
5373,-0.38667125,-0.99927884,0.79666361
2336,0.85077476,-0.55173498,-0.24467484
950,0.94461109,-0.17363639,-0.10725399
3068,0.98055766,-0.99998173,0.063324677
1120,0.91664209,-0.35363549,-0.23599696
2597,-0.35935161,-0.99645367,0.86325579
2204,0.89897217,-0.81645614,-0.36292728
419,-0.2320198,-0.99987762,0.85811094
922,0.9735221,-0.71220823,-0.16017035
1254,0.97332072,-0.65746633,-0.23246519
477,0.96469418,-0.71972607,-0.23036262
2035,0.88910137,-0.85396574,-0.34588973
6765,0.96821926,-0.65214118,-0.061022737
5788,0.97916894,-0.85984422,-0.13737193
5742,-0.5795694,-0.99883353,0.82788473
5567,-0.60075808,-0.99995119,0.74887455
1202,0.9794657,-0.99984636,-0.091767319
2626,-0.095342601,-0.99994625,0.92465648
5765,-0.55108193,-0.9999743,0.82772424
7207,0.58987461,-0.99998763,0.44483081
1970,-0.084699517,-0.99998108,0.93546017
3110,0.92592409,-0.9999884,-0.16384901
4018,0.94951712,-0.99998196,-0.046471459
2151,0.97009836,-0.86303579,-0.21266767
3687,-0.42457332,-0.99993329,0.81610438
4916,0.89823116,-0.9999867,0.21451363
1997,0.9431143,-0.90443256,-0.22205065
4033,0.97233438,-0.99971832,-0.083397897
7205,0.58390418,-0.99994095,0.44571631
3054,0.98033037,-0.99994528,0.050304172
1248,0.97227849,-0.80018705,-0.22306786
2192,0.9267027,-0.83396007,-0.24722736
2712,0.99483648,-0.99997687,-0.11909311
992,0.97753902,-0.99998219,-0.18612919
2190,0.93787231,-0.59535284,-0.22307405
4670,0.94296641,-0.51762617,-0.24819027
5142,-0.93312578,-0.9992841,-0.028108634
5984,0.98399217,-0.80325311,-0.15291985
3762,0.89410153,0.12648518,-0.23965042
3597,0.9019433,-0.59633357,-0.26053965
4711,0.99651513,-0.99996063,-0.019347991
1318,0.97636097,-0.99990959,-0.097663987
1863,0.89492116,-0.64265214,-0.16324466
2343,0.84051042,-0.58565931,-0.27129315
2449,-0.084908801,-0.99993275,0.48929295
2136,-0.067159957,-0.9999827,0.94666329
1065,-0.43510184,-0.99977573,0.98634759
5868,0.98562243,-0.99996477,-0.19324542
7292,0.97464989,-0.81151487,-0.13148423
4227,0.88865646,-0.9999846,0.28087661
2621,-0.096073638,-0.99996493,0.93041887
77,-0.69884244,-0.99993803,-0.034589346
2898,0.92996666,-0.9999853,-0.21573826
6148,-0.49067033,-0.9998622,0.52420799
4820,0.96139602,-0.8370843,-0.1578156
1314,0.88270792,-0.72794632,-0.38562195
5947,-0.50211668,-0.99994437,0.5594719
7325,0.93115378,-0.83086496,-0.21871102
872,0.98746357,-0.99947449,-0.028743167
3850,0.89251464,-0.99984202,0.21404399
5468,0.93543043,-0.92451272,-0.24569823
5951,-0.50465885,-0.9999364,0.56015639
7027,0.96179618,-0.99998842,-0.066503615
2965,-0.047247895,-0.99993282,0.4191175
3391,0.86166448,-0.71078668,-0.20488267
5415,0.97734855,-0.95775645,-0.14718399
2560,0.97910726,-0.99976971,-0.200542
7196,0.98811739,-0.99991192,-0.13954529
2635,0.96223172,-0.83003871,-0.23753846
5256,0.91345706,-0.95804099,-0.20195202
3530,0.93318595,-0.800088,-0.29275018
375,0.94324946,-0.99999142,-0.33018623
1908,0.95647662,-0.99997612,-0.16815106
4429,0.91173375,-0.99994083,0.14775124
6676,0.90916405,-0.99998058,0.17747737
6429,0.93322298,-0.54507805,-0.22990687
4027,0.95498696,-0.99998115,-0.036964168
1604,0.87011431,-0.84240195,-0.29640983
1118,0.91658547,-0.35315387,-0.21324429
3677,0.78407896,-0.99996009,0.25773234
3490,0.98561578,-0.99998893,-0.12444032
7143,0.92947895,-0.91357445,-0.24252642
6039,0.94750795,-0.85344843,-0.20771563
2958,-0.054152616,-0.99994187,0.40473067
1994,0.9478079,-0.90404404,-0.21393605
7287,0.97969454,-0.78591261,-0.12725052
6392,0.95945104,-0.71754139,-0.2284512
2376,0.72130353,-0.76158551,-0.32930815
6730,0.968594,-0.77602157,-0.1306629
1342,0.96788404,-0.99987208,-0.096111477
320,0.88010544,-0.85145897,-0.40731158
1619,0.8684626,-0.78678356,-0.31553303
3713,-0.46784135,-0.99997018,0.68411706
6727,0.97858999,-0.76811468,-0.12838452
2060,0.98316081,-0.99998594,-0.18165845
2219,0.90156378,-0.85460313,-0.36715275
1673,-0.22367969,-0.99998198,0.83148363
6038,0.94500428,-0.83931081,-0.21963159
260,0.9494377,-0.78802143,-0.30525506
6569,0.94538005,-0.72409849,-0.23245899
2039,0.89073771,-0.79596409,-0.3477268
4785,-0.31393161,-0.99993385,0.47277353
901,-0.39140722,-0.99997714,0.93634255
3744,0.93864132,-0.43967723,-0.24082013
2026,0.93830599,-0.66914644,-0.19315894
4234,0.88541575,-0.99998223,0.28439438
1917,0.97301272,-0.99999349,-0.15764303
1828,-0.52201685,-0.99965137,0.39302219
1573,0.97661944,-0.80579867,-0.18657474
4415,0.7061735,-0.99997197,0.38676065
4749,0.98511006,-0.99996569,0.039652861
6452,0.95838033,-0.99945294,-0.26018977
4654,0.9450143,-0.57231012,-0.27965919
4208,0.88639698,-0.99992362,-0.37270641
4627,-0.30357142,-0.99956136,0.7419046
224,-0.0050171594,-0.99996846,0.79508264
723,0.68442064,-0.99928613,0.50586711
6595,0.92073023,-0.38735189,-0.26022557
1141,0.92498511,-0.62017176,-0.32722533
5529,0.43042643,-0.99999283,0.54623167
5764,-0.55109037,-0.99996331,0.82785524
5554,0.9807989,-0.99998226,-0.020047317
6971,0.99353403,-0.99996884,-0.066004725
2762,-0.30745489,-0.99891697,0.928507
846,0.94888046,-0.72183527,-0.23481547
4289,-0.19335488,-0.9999648,0.60077496
5560,-0.59329966,-0.99995231,0.75122551
5042,0.86032135,-0.79563302,-0.22642918
6117,0.98109252,-0.99944514,0.088295518
2551,0.98147439,-0.99999148,-0.14758116
5725,0.94901129,-0.99997324,0.0964929
2928,0.98703972,-0.99999183,-0.049790167
117,0.95752574,-0.73431758,-0.24934122
645,0.95433397,-0.8124058,-0.20297255
5966,-0.44728767,-0.99994089,0.60282123
3,0.98682105,-0.99997806,-0.14397645
4170,0.7887197,-0.8913869,-0.43480132
5851,0.95472699,-0.53116974,-0.079854945
467,0.9447534,-0.77928789,-0.24235631
5,0.98772183,-0.9999866,-0.14820997
5342,-0.22245115,-0.99971728,0.80526587
919,-0.42263754,-0.99984587,0.95161795
2595,0.99053558,-0.99994996,0.031564772
4324,0.87526036,-0.61759314,-0.36593571
1063,-0.47188749,-0.999665,1.0
2590,0.98912185,-0.99998213,0.030120065
242,-0.23576246,-0.99994004,0.94630484
6745,0.97244632,-0.77977475,-0.13638294
1160,0.98558396,-0.99914497,-0.17811651
2870,0.92470117,-0.69973026,-0.30337219
3735,0.94912007,-0.7822681,-0.26212068
6721,-0.25118281,-0.99993509,0.79972698
2397,0.67604824,-0.99973185,-0.25557265
3517,-0.16738606,-0.99995342,0.78012904
3421,0.83242955,-0.68023418,-0.21466959
2563,0.97325533,-0.99987512,-0.22107268
5622,0.96136305,-0.57646238,-0.069792748
1605,0.88160292,-0.82822589,-0.28889298
7086,0.98267858,-0.88933638,-0.16578505
2324,0.84595229,-0.85699907,-0.26508033
2709,0.99540323,-0.99998086,-0.11396314
6459,0.96767097,-0.99980899,-0.24098238
1312,0.870692,-0.52090721,-0.40848631
3448,0.93156177,-0.99997709,-0.34011058
3812,0.97397713,-0.99997611,-0.15925788
6085,0.98657294,-0.99989034,-0.17080414
6833,0.94478903,-0.99996504,0.11055182
2362,0.75046096,-0.84507779,-0.33640809
1975,-0.086326631,-0.9999796,0.9360993
3514,-0.16461096,-0.999979,0.78071534
1761,0.99198676,-0.99997812,-0.023373862
5401,0.97979917,-0.9371225,-0.166437
2739,0.85239991,-0.99998018,0.34142274
5637,0.96097937,-0.66109041,-0.058709006
6842,0.94574837,-0.99998811,0.10186783
2472,0.78757132,-0.7906334,-0.27974968
4007,0.88953418,-0.99997348,-0.34961462
4718,0.93273438,-0.9999523,-0.17903421
6177,0.94302025,-0.77519302,-0.21681506
1493,0.98833977,-0.99989671,-0.11943599
4206,0.88917497,-0.99984356,-0.36487341
2158,0.96613536,-0.85576283,-0.21139187
1169,0.98783478,-0.99995314,-0.18492605
6639,0.98995391,-0.99993941,0.028976782
232,0.93836228,-0.99999728,0.11451262
66,-0.11339119,-0.99298583,0.75554154
1603,0.87011431,-0.79667661,-0.29840879
6168,0.94313344,-0.68605236,-0.22369589
3283,0.98194175,-0.99998819,0.063230064
3596,0.85580508,-0.65528121,-0.39058939
6288,0.8396373,-0.9999689,0.12318854
4632,0.94248282,-0.66176672,-0.30343175
125,0.93229428,-0.80717714,-0.25003777
6229,0.80427348,-0.8536202,-0.2525024
5350,-0.67349626,-0.99963772,-0.23900016
1296,0.92639695,-0.61627381,-0.35504929
1976,-0.086246339,-0.99996483,0.93598127
6925,0.97312684,-0.61751069,-0.075239063
6589,0.92416464,-0.4369318,-0.230935
2075,0.98573443,-0.99999107,-0.18449858
4580,0.82770083,-0.99964003,0.25363183
5750,-0.51609434,-0.99994825,0.80436383
6939,0.96804798,-0.4552717,-0.058157176
3086,0.96561942,-0.99961321,0.073066509
6378,0.96475598,-0.89285104,-0.22970501
3345,-0.1744614,-0.9999408,0.56192729
6565,0.94986813,-0.76678658,-0.22854393
5870,0.98572319,-0.99995734,-0.19613736
2797,-0.039689393,-0.99991419,0.86699632
918,-0.4218178,-0.99984769,0.9512753
1646,0.64354024,-0.99990941,0.47287212
5122,0.91354091,-0.99997645,0.20479886
5126,0.9072419,-0.99996951,0.21421112
4978,-0.36403822,-0.99993486,0.41506059
5431,0.96712644,-0.85716863,-0.10273895
4621,-0.28835574,-0.9999214,0.73765264
364,0.90099733,-0.99990589,-0.34584571
3287,0.98234302,-0.99998029,0.0653793
2125,-0.11784036,-0.99860859,0.95512559
4123,0.86896179,-0.75266806,-0.38542342
4569,0.84021418,-0.99994997,0.24364645
525,0.96632178,-0.99840568,-0.27337953
4821,0.95926849,-0.80284018,-0.16622177
55,-0.16347696,-0.99996916,0.77103706
638,0.95403333,-0.79363398,-0.19264206
302,0.93572706,-0.58421939,-0.26805555
2766,-0.16074374,-0.99993724,0.9077363
5811,0.97475562,-0.8250549,-0.1391838
1276,0.90663175,-0.19027131,-0.23576218
6883,-0.2767621,-0.99996935,0.83772774
4720,0.93444844,-0.99995625,-0.17403984
2055,0.87498585,-0.84297881,-0.3589573
5376,-0.44111409,-0.99986792,0.74428654
5145,-0.49406789,-0.99942864,0.95688944
4432,0.91289866,-0.9999851,0.15169455
3644,0.94774335,-0.99999078,-0.2902957
4143,0.7897726,-0.87576768,-0.39194561
2878,0.96496602,-0.99999707,-0.18803573
4202,0.89422388,-0.99978405,-0.36752618
5175,0.92219411,-0.94185764,-0.10412471
2286,-0.19048348,-0.99992328,0.51797499
2261,0.99178412,-0.99992097,-0.020403023
5240,0.91995071,-0.93444871,-0.21006503
6540,-0.36978991,-0.99991091,0.50835308
2296,-0.18710735,-0.9999334,0.48416191
5932,0.95784101,-0.99996203,0.098407713
1753,0.88222186,-0.76373385,-0.31346649
5197,0.92281583,-0.92809235,-0.099690813
1968,-0.085110454,-0.99998967,0.93635581
6387,0.96821106,-0.7612242,-0.22290535
3117,0.98308578,-0.99988764,-0.080916283
2393,0.88004698,-0.99973923,-0.26137624
523,0.9648586,-0.99975698,-0.25819453
5524,0.43062109,-0.99999025,0.54627418
3900,-0.76181017,-0.99979871,0.723998
6847,0.94516297,-0.99998259,0.10302084
4699,0.99720017,-0.99985368,-0.029157933
5585,-0.64708292,-0.99995534,0.81389165
6487,0.92414642,-0.99976609,-0.025510455
3122,0.98205728,-0.99996608,-0.079546614
4156,0.78765162,-0.86311347,-0.43803706
1969,-0.084778197,-0.99999011,0.93605419
671,0.8848719,-0.88063865,-0.36286335
4188,0.89861238,-0.99996157,-0.35300006
666,0.89310356,-0.82427567,-0.36733071
6366,-0.22797755,-0.99994631,0.54193024
1887,0.81472654,-0.68460166,-0.27711535
3266,0.75961744,-0.99950892,-0.21279799
280,0.94338147,-0.83528255,-0.30828918
1719,0.95005823,-0.59656537,-0.22147832
2947,-0.034188146,-0.99995142,0.4246667
4455,-0.24724979,-0.9998573,0.71296451
899,-0.39132494,-0.99995906,0.93776882
6031,0.95570719,-0.86165644,-0.19842
7120,0.97884901,-0.64736568,-0.14899663
6090,0.98835574,-0.9999836,-0.16678228
6441,0.86714697,-0.83454438,-0.32911595
760,-0.43677348,-0.99993701,0.96400265
6254,0.97518754,-0.99994518,-0.22733233
1906,0.95562441,-0.99998895,-0.17311074
4042,0.99498696,-0.99995863,-0.050837199
3823,0.97546892,-0.99992642,-0.19425443
4138,0.88431983,-0.63382182,-0.37422815
3818,0.9632014,-0.99958351,-0.18128729
6269,0.96591911,-0.99994683,-0.26135659
4300,-0.18792844,-0.99997296,0.5987554
5569,-0.5947479,-0.99990666,0.75111399
6196,0.94193169,-0.59040161,-0.18014031
2593,0.98997563,-0.99997812,0.032671353
4164,0.87321474,-0.64279972,-0.35635497
3031,0.81492431,-0.8872265,-0.30293452
5971,-0.45106373,-0.99993161,0.60098144
3579,0.844115,-0.80672756,-0.40315004
2832,0.91506956,-0.27323767,-0.15826653
5449,0.9492938,-0.93842272,-0.25210931
3472,0.98538068,-0.99998215,0.089533095
6327,0.97320957,-0.9997073,-0.22957866
137,0.94478221,-0.60526828,-0.27697935
4892,0.9566803,-0.99996392,-0.11183161
2180,0.95474011,-0.56215203,-0.2094984
2128,-0.069764913,-0.99987337,0.9449386
3177,0.95941855,-0.90447906,0.099385192
4854,0.9249326,-0.49473224,-0.10347953
4637,0.9356248,-0.62242816,-0.28282902
5115,0.66579775,-0.99997479,0.48753393
6411,0.87271853,-0.83671266,-0.32808974
4261,-0.11915643,-0.99990072,0.60276005
4344,0.8308863,-0.82405425,-0.37613206
1331,0.92709702,-0.99976883,-0.069438268
2017,0.90825502,-0.49038996,-0.21571372
4542,0.96972727,-0.9998835,-0.25308518
2482,0.79195227,-0.7698564,-0.28425044
1358,0.98593442,-0.99960136,0.010548404
6241,0.74574693,-0.87166994,-0.21352569
1329,0.9766929,-0.99992658,-0.10872908
7240,-0.32062406,-0.99988089,0.78896535
2150,0.97009836,-0.88607233,-0.20305253
4530,0.89505181,-0.6934286,-0.32527737
2122,-0.1196845,-0.99994137,0.95531949
4673,0.88383166,-0.59744131,-0.31192471
3981,0.92456416,-0.9999784,-0.31278027
1252,0.96445372,-0.71465986,-0.23752679
3278,0.88186976,-0.99998324,-0.20185368
3374,0.95119062,-0.80564538,-0.084004741
2814,0.96129244,-0.72208272,-0.23349563
4719,0.9328121,-0.99995122,-0.1773303
1848,0.88291513,-0.67472371,-0.16538962
4858,0.84607992,-0.86540538,-0.21077176
3037,0.81601938,-0.89602736,-0.30720763
388,0.59445076,-0.99966548,0.46481225
235,0.937953,-0.99998398,0.11742018
1077,0.97319749,-0.81729991,-0.19999936
1984,0.94168804,-0.84808329,-0.21493963
4363,0.88682792,-0.39824776,-0.34427853
3962,0.64661776,-0.7043546,-0.41678368
770,0.99327594,-0.90919927,-0.09240562
2165,0.96948517,-0.86098893,-0.21473826
4533,0.92236814,-0.60560099,-0.3183902
673,0.88044865,-0.80554099,-0.37908804
249,0.93978414,-0.8617621,-0.31931477
6297,0.86813517,-0.99994823,0.10501478
1574,0.97661944,-0.81746717,-0.18745667
6238,0.79590561,-0.82120629,-0.23657427
3419,0.85637009,-0.61822316,-0.13850637
2081,0.98647839,-0.99997845,-0.18765504
1823,-0.40806953,-0.99993504,0.33129472
6830,0.99421488,-0.99998479,-0.11960659
7026,0.96179618,-0.99999116,-0.067289612
4544,0.96886748,-0.99918088,-0.25162514
5565,-0.5887933,-0.99997283,0.75335828
716,0.70811938,-0.99745986,0.37353617
6556,0.95038985,-0.70993738,-0.22431924
6858,0.9287803,-0.9999827,0.17388615
2048,0.88070938,-0.90283223,-0.36317262
5997,0.9848867,-0.78310649,-0.1547221
5264,0.92239988,-0.95259925,-0.20280156
4178,0.88545201,-0.99882329,-0.38246385
4809,0.95158538,-0.87379789,-0.17384523
2724,0.9844539,-0.9999828,-0.20100959
6644,0.99507119,-0.99997758,-0.0228842
1460,0.80471121,-0.76599807,-0.16529267
5989,0.98411046,-0.77381836,-0.15120303
1668,-0.25417781,-0.99996309,0.82859109
2756,0.97802807,-0.99999016,0.11008508
2000,0.94730332,-0.87195649,-0.21647496
4571,0.83316101,-0.99992466,0.24958036
4613,-0.6291274,-0.99545755,0.42238404
404,-0.28608097,-0.99788353,0.77207768
384,0.90519386,-0.99974819,0.034264504
6602,0.86841568,-0.77158859,-0.31190414
2152,0.97440115,-0.86845682,-0.21294753
1633,0.992274,-0.99998581,-0.088409537
6734,0.97225038,-0.78713619,-0.13258686
5580,-0.6455738,-0.99997207,0.81808118
4784,-0.31464964,-0.99994003,0.47367439
3925,0.94081852,-0.6392846,-0.20397319
5336,0.98568228,-0.99997218,0.088430239
4158,0.78210671,-0.86589607,-0.43127308
4948,-0.37077419,-0.99995038,0.45822092
5898,0.98843336,-0.99997949,-0.17661165
6663,0.86157959,-0.9999851,0.17608582
5358,-0.538438,-0.99964324,0.78952488
223,-0.0050171594,-0.9999629,0.79471389
2193,0.89836984,-0.79837819,-0.32105591
3136,-0.32841419,-0.99993031,-0.46518785
4469,-0.25007832,-0.99996726,0.7123092
1824,-0.4198821,-0.99996008,0.32166574
6752,0.93840981,-0.54262433,-0.065836874
5124,0.9106174,-0.99997877,0.20890963
4972,-0.38276254,-0.99995203,0.42092673
797,0.94529712,-0.46344349,-0.037288954
2871,0.96027904,-0.99996123,-0.17961817
9,0.98775397,-0.99995307,-0.15630201
1944,0.94771422,-0.99997474,0.04953152
1838,-0.53742139,-0.99993906,0.34729057
4804,0.94397143,-0.81531464,-0.19226488
255,0.93102244,-0.84867658,-0.30504418
5713,0.80138475,-0.99996622,0.3571899
4485,0.94270885,-0.6666553,-0.25321085
6625,0.99017252,-0.99965071,0.02062743
1581,0.97500266,-0.30738686,-0.1448152
2956,-0.090236411,-0.99992573,0.41243812
924,0.98020191,-0.73127769,-0.1450329
6512,0.94249142,-0.9999665,-0.31129976
2508,0.80896995,-0.28273589,-0.24940962
6132,-0.46875933,-0.99993061,0.52631388
5024,0.93688918,-0.60897222,-0.10332362
5320,0.99104549,-0.99994703,0.057188161
6042,0.94146964,-0.8500149,-0.21481019
3775,0.87345945,-0.59394492,-0.39695169
4835,0.95059924,-0.43570294,-0.11245041
4136,0.84976294,-0.64407827,-0.38108915
4964,-0.37428314,-0.99992019,0.43905191
2779,-0.16007006,-0.99979799,0.8973391
539,0.93427676,-0.9958071,-0.34807061
2745,0.96051753,-0.99969503,0.08378226
6609,0.84301512,-0.82631142,-0.35359798
6850,0.91724093,-0.9999762,0.17334397
5467,0.93599548,-0.93156923,-0.23953029
1145,0.9168358,-0.64807278,-0.3469595
5127,0.9072419,-0.99995134,0.21380231
4468,-0.25013451,-0.99995004,0.71289073
667,0.89310356,-0.8179594,-0.35248114
3019,0.92402804,-0.60134991,-0.19061314
357,0.96956935,-0.99498077,-0.24899157
5063,0.83418369,-0.79491038,-0.22665864
2831,0.91701817,-0.1457667,-0.15568475
2783,-0.098796067,-0.99998013,0.882867
1353,0.99503077,-0.99999214,0.0020978192
5131,0.9108776,-0.99997548,0.21313161
470,0.95317156,-0.70858324,-0.22897882
2703,0.93075785,-0.71364092,-0.34153723
3330,-0.18994175,-0.99994655,0.56935194
3637,0.9523451,-0.99998888,-0.27470764
1396,0.93309516,-0.92954465,-0.11646761
3584,0.86600268,-0.64605078,-0.39688223
6596,0.92636409,-0.27865798,-0.23515806
5262,0.92436093,-0.95749382,-0.19436965
5645,0.95340273,-0.79480934,-0.22806993
3376,0.95437436,-0.83391837,-0.080215518
1256,0.96559685,-0.74985422,-0.24344848
6190,0.93374676,-0.73565562,-0.21556137
3512,-0.16267112,-0.99996656,0.77615361
5651,0.94423342,-0.82147913,-0.25046144
5778,-0.55116667,-0.99997157,0.82657812
1250,0.9695159,-0.75120127,-0.21386828
5795,0.97703688,-0.84801263,-0.12561233
5348,-0.67215142,-0.99946434,0.35214982
7060,-0.19062373,-0.99995575,0.72976436
4298,-0.18954334,-0.99995834,0.59783558
3284,0.98235215,-0.99998175,0.064879803
2933,0.98798526,-0.99999067,-0.043676227
4175,0.77498346,-0.84715794,-0.43872492
5268,0.91713645,-0.94618112,-0.21978855
4910,0.86785975,-0.99991406,-0.17560463
1852,0.88645595,-0.7560124,-0.16412647
6316,0.97846941,-0.99974465,-0.21312349
6875,-0.28833205,-0.99993449,0.84177728
